HBWv5_BL_Sequence,HBWv5_BL_Scientific_name,AVONET_BirdLife_AvibaseID1,Egg,Cooperative
3696,Gymnobucco sladeni,AVIBASE-57F532BB,4.889112237,1
3697,Gymnobucco peli,AVIBASE-92757910,4.422504646,1
3698,Gymnobucco calvus,AVIBASE-44AF29C0,4.8,1
3699,Gymnobucco vernayi,AVIBASE-17D3AF63,4.8,1
3700,Stactolaema leucotis,AVIBASE-C1B352F1,4.1,1
3701,Stactolaema leucogrammica,AVIBASE-147284D7,4.1,1
3702,Stactolaema whytii,AVIBASE-5C629518,4.2,1
3703,Stactolaema anchietae,AVIBASE-35145A7E,4.148205256,1
3704,Pogoniulus scolopaceus,AVIBASE-EEA161A8,1.8,1
3705,Pogoniulus simplex,AVIBASE-5238FF10,1.3,0
3706,Pogoniulus leucomystax,AVIBASE-7BEB0003,1.650354489,0
3707,Pogoniulus coryphaea,AVIBASE-2D822644,1.4,0
3708,Pogoniulus atroflavus,AVIBASE-90373466,2.2,0
3709,Pogoniulus subsulphureus,AVIBASE-523991EF,1.576210124,0
3710,Pogoniulus bilineatus,AVIBASE-9EA74ADA,1.675,0
3711,Pogoniulus makawai,AVIBASE-D1E3DE2E,1.829040017,0
3712,Pogoniulus pusillus,AVIBASE-A4CF3B9E,2.1,0
3713,Pogoniulus chrysoconus,AVIBASE-2F467821,1.5,0
3714,Tricholaema hirsuta,AVIBASE-915DABE2,4.460335585,0
3715,Tricholaema diademata,AVIBASE-3E3AFB25,2.9,0
3716,Tricholaema frontata,AVIBASE-73470BDF,2.5,0
3717,Tricholaema leucomelas,AVIBASE-7AB16C67,3,0
3718,Tricholaema lacrymosa,AVIBASE-F1CCA0AA,2.8,1
3719,Tricholaema melanocephala,AVIBASE-F03BE6C3,2.407086646,0
3720,Lybius undatus,AVIBASE-E0ED3A27,3.540313049,1
3721,Lybius vieilloti,AVIBASE-7DE8EBBA,5.8,1
3722,Lybius leucocephalus,AVIBASE-408639E6,5.4,1
3723,Lybius senex,AVIBASE-B91DD3C8,5.4,1
3724,Lybius leucogaster,AVIBASE-E68E0A8E,5.4,1
3725,Lybius chaplini,AVIBASE-3F31B1D6,3.8,1
3726,Lybius rubrifacies,AVIBASE-C477BEB1,4.829879224,1
3727,Lybius guifsobalito,AVIBASE-0D419595,2.6,1
3728,Lybius torquatus,AVIBASE-8C50CB2D,4.2,1
3729,Pogonornis melanopterus,AVIBASE-724266B4,4.427703569,1
3730,Pogonornis minor,AVIBASE-03E74ADD,3.65,1
3731,Pogonornis macclounii,AVIBASE-2E7F7440,3.65,1
3732,Pogonornis bidentatus,AVIBASE-439FE608,5.822750132,1
3733,Pogonornis dubius,AVIBASE-B3031527,6.329292528,1
3734,Pogonornis rolleti,AVIBASE-7A3818D8,6.708293116,1
3735,Trachylaemus goffinii,AVIBASE-9B1B5FD8,5.730283896,1
3736,Trachylaemus togoensis,AVIBASE-60FE17E8,5.730283896,1
3737,Trachylaemus purpuratus,AVIBASE-80BC978E,5.730283896,1
3738,Prodotiscus insignis,AVIBASE-7884F0D6,1.434687127,0
3739,Prodotiscus zambesiae,AVIBASE-B20CDCE3,1.38333093,0
3740,Prodotiscus regulus,AVIBASE-8DB3F1A2,1.747372886,0
3741,Melignomon zenkeri,AVIBASE-AD7BD37A,2.61119792,0
3742,Melignomon eisentrauti,AVIBASE-8F2DCF5D,2.662810382,0
3743,Indicator pumilio,AVIBASE-C9DFE942,1.693924509,0
3744,Indicator willcocksi,AVIBASE-4373396F,2.08321299,0
3745,Indicator meliphilus,AVIBASE-5B74A911,1.965822342,0
3746,Indicator exilis,AVIBASE-BFF3AA65,2.141625285,0
3747,Indicator minor,AVIBASE-50F3668C,3.1,0
3748,Indicator maculatus,AVIBASE-499B3C64,4.453398176,0
3749,Indicator variegatus,AVIBASE-7EF4C99C,4.553672197,0
3750,Indicator xanthonotus,AVIBASE-CBA33B09,3.189451147,0
3751,Indicator archipelagicus,AVIBASE-BEADF66C,3.276527536,0
3752,Indicator indicator,AVIBASE-862749B0,4.8,0
3753,Melichneutes robustus,AVIBASE-C2B68BD8,5.002951755,0
3754,Jynx torquilla,AVIBASE-B2E6AB9F,2.7,0
3755,Jynx ruficollis,AVIBASE-93EC5E12,3,0
3756,Verreauxia africana,AVIBASE-C4DFB5E3,1.08,0
3757,Sasia abnormis,AVIBASE-3E246B6D,1.36,0
3758,Sasia ochracea,AVIBASE-E577AC45,1.32,0
3759,Picumnus innominatus,AVIBASE-2458C837,1.29,0
3760,Picumnus aurifrons,AVIBASE-5095CDB1,1.294378756,0
3761,Picumnus pumilus,AVIBASE-EF29D637,1.312107352,0
3762,Picumnus lafresnayi,AVIBASE-53386238,1.303212908,0
3763,Picumnus exilis,AVIBASE-8D12FB60,1.2,0
3764,Picumnus nigropunctatus,AVIBASE-242AA3B7,1.2,0
3765,Picumnus sclateri,AVIBASE-1C0BC077,1.55692896,0
3766,Picumnus squamulatus,AVIBASE-45A0E97D,1.373448938,0
3767,Picumnus spilogaster,AVIBASE-58A28C6E,1.624663345,0
3768,Picumnus minutissimus,AVIBASE-3E2A08BA,1.3,0
3769,Picumnus pygmaeus,AVIBASE-13CA5483,1.441702978,0
3770,Picumnus steindachneri,AVIBASE-2722C728,1.347299869,0
3771,Picumnus varzeae,AVIBASE-1411CF3B,1.468380952,0
3772,Picumnus cirratus,AVIBASE-81D359BF,1.15,0
3773,Picumnus dorbignyanus,AVIBASE-4E4CAAFD,1.15,0
3774,Picumnus temminckii,AVIBASE-52B00F21,1.524579019,0
3775,Picumnus albosquamatus,AVIBASE-5725BD3D,1.516260769,0
3776,Picumnus fuscus,AVIBASE-A8A08F59,1.468380952,0
3777,Picumnus rufiventris,AVIBASE-15C88984,2.013160877,0
3778,Picumnus fulvescens,AVIBASE-27668376,1.468380952,0
3779,Picumnus limae,AVIBASE-482F119E,1.2,0
3780,Picumnus nebulosus,AVIBASE-2F1E9B61,1.5082109,0
3781,Picumnus castelnau,AVIBASE-8F8E0C78,1.499981956,0
3782,Picumnus subtilis,AVIBASE-70C56ABF,1.416347168,0
3783,Picumnus olivaceus,AVIBASE-B190788A,1.604845931,0
3784,Picumnus granadensis,AVIBASE-2A87E89C,1.57312781,0
3785,Picumnus cinnamomeus,AVIBASE-5945045B,1.468380952,0
3786,Nesoctites micromegas,AVIBASE-72680E64,2.919151146,0
3787,Hemicircus sordidus,AVIBASE-C836FAAC,2.789599574,0
3788,Hemicircus concretus,AVIBASE-A2CD62E8,2.789599574,0
3789,Hemicircus canente,AVIBASE-23956360,4.1,0
3790,Campephilus pollens,AVIBASE-7AD8B036,11.34581523,0
3791,Campephilus splendens,AVIBASE-DA98191C,10.36877295,0
3792,Campephilus haematogaster,AVIBASE-C38B9F80,10.36877295,0
3793,Campephilus rubricollis,AVIBASE-D7602D52,9.9,0
3794,Campephilus robustus,AVIBASE-0C14127E,10.63271829,0
3795,Campephilus guatemalensis,AVIBASE-A208D32B,11.04292033,0
3796,Campephilus melanoleucos,AVIBASE-E34138C6,12.5,0
3797,Campephilus gayaquilensis,AVIBASE-D0DF9B45,10.63900901,0
3798,Campephilus leucopogon,AVIBASE-53C302B5,7.9,0
3799,Campephilus magellanicus,AVIBASE-1E4B6E75,10.4,0
3800,Campephilus principalis,AVIBASE-86E7578A,13,0
3801,Campephilus imperialis,AVIBASE-4D0B7931,11.34581523,0
3802,Blythipicus rubiginosus,AVIBASE-9D8AAF5D,9.3,0
3803,Blythipicus pyrrhotis,AVIBASE-1A1E0E53,7.4,0
3804,Chrysocolaptes validus,AVIBASE-05714481,7.685768723,0
3805,Chrysocolaptes guttacristatus,AVIBASE-B82693BC,8,0
3806,Chrysocolaptes stricklandi,AVIBASE-E10F33CF,8,0
3807,Chrysocolaptes strictus,AVIBASE-55751EC2,8,0
3808,Chrysocolaptes erythrocephalus,AVIBASE-CBB8E41C,8,0
3809,Chrysocolaptes haematribon,AVIBASE-4A1E2B7F,8,0
3810,Chrysocolaptes lucidus,AVIBASE-796FDA2E,8,0
3811,Chrysocolaptes xanthocephalus,AVIBASE-101A379C,8,0
3812,Chrysocolaptes festivus,AVIBASE-8C743B57,10,0
3813,Dinopium rafflesii,AVIBASE-FFD0A230,6.025396339,0
3814,Dinopium shorii,AVIBASE-732BAF36,7.3,0
3815,Dinopium javanense,AVIBASE-8A613564,5.7,0
3816,Dinopium everetti,AVIBASE-449435CA,5.7,0
3817,Dinopium benghalense,AVIBASE-4E1BC720,6.9,0
3818,Dinopium psarodes,AVIBASE-DCDDAEDA,NA,0
3819,Gecinulus grantia,AVIBASE-43DEA60F,5.2,0
3820,Gecinulus viridis,AVIBASE-E74A1CB3,4.698639264,0
3821,Micropternus brachyurus,AVIBASE-663A7CCA,5.496758664,0
3822,Meiglyptes grammithorax,AVIBASE-C1941D4D,2.9,0
3823,Meiglyptes tristis,AVIBASE-C24A0885,2.9,0
3824,Meiglyptes jugularis,AVIBASE-69BC6C53,3.6,0
3825,Meiglyptes tukki,AVIBASE-A858DD82,3.6,0
3826,Chrysophlegma miniaceum,AVIBASE-05CFB3D1,5.845492002,0
3827,Chrysophlegma humii,AVIBASE-B808848F,6.149610478,0
3828,Chrysophlegma mentale,AVIBASE-C58A1925,6.149610478,0
3829,Chrysophlegma flavinucha,AVIBASE-B122779F,8.831847942,0
3830,Geocolaptes olivaceus,AVIBASE-D1B9D410,7.3,1
3831,Campethera punctuligera,AVIBASE-390F1E35,4.1,0
3832,Campethera bennettii,AVIBASE-FD3EA943,4.7,0
3833,Campethera scriptoricauda,AVIBASE-C5585051,4.65,0
3834,Campethera nubica,AVIBASE-70170649,4.6,0
3835,Campethera abingoni,AVIBASE-CD2F7C98,4,0
3836,Campethera mombassica,AVIBASE-BA63C545,4,0
3837,Campethera notata,AVIBASE-63BE6621,3.9,0
3838,Campethera cailliautii,AVIBASE-F234B7E3,4.4,0
3839,Campethera maculosa,AVIBASE-6BB61A61,4.005137299,0
3840,Campethera tullbergi,AVIBASE-D2718676,3.935861124,0
3841,Campethera taeniolaema,AVIBASE-D0A5FADB,3.935861124,0
3842,Campethera nivosa,AVIBASE-02E56D98,3.4,0
3843,Campethera caroli,AVIBASE-01C9752D,4.9,0
3844,Picus puniceus,AVIBASE-3425FAE7,5.35,0
3845,Picus chlorolophus,AVIBASE-E9C639F2,4.95,0
3846,Picus awokera,AVIBASE-F60C59CD,7.5,0
3847,Picus rabieri,AVIBASE-D7A3CD4F,6.670634244,0
3848,Picus xanthopygaeus,AVIBASE-8B89B332,5.7,0
3849,Picus vittatus,AVIBASE-6808E3D4,6.3,0
3850,Picus viridanus,AVIBASE-FDE08471,6.562042021,0
3851,Picus canus,AVIBASE-132636AC,6.5,0
3852,Picus guerini,AVIBASE-C81F1BCA,6.5,0
3853,Picus dedemi,AVIBASE-2C7043CD,6.5,0
3854,Picus erythropygius,AVIBASE-12CA8603,6.9,0
3855,Picus viridis,AVIBASE-A01014FF,8.9,0
3856,Picus sharpei,AVIBASE-3D0793B8,8.9,0
3857,Picus vaillantii,AVIBASE-42CF31E9,8.6,NA
3858,Picus squamatus,AVIBASE-886871E9,8.7,0
3859,Piculus simplex,AVIBASE-F68D8D7F,4.052796463,0
3860,Piculus callopterus,AVIBASE-5C2BF5D0,4.687536113,0
3861,Piculus leucolaemus,AVIBASE-B18AF355,4.687536113,0
3862,Piculus litae,AVIBASE-276D7F5E,4.687536113,0
3863,Piculus flavigula,AVIBASE-7DC1431E,7.3,0
3864,Piculus chrysochloros,AVIBASE-3EB825D5,5.540005387,0
3865,Piculus aurulentus,AVIBASE-00CCDD79,4.946015923,0
3866,Colaptes fernandinae,AVIBASE-B4C26D42,7.281955045,0
3867,Colaptes oceanicus,#N/A,NA,NA
3868,Colaptes cafer,AVIBASE-6CC34F06,7.3,0
3869,Colaptes mexicanoides,AVIBASE-1661C375,7.3,0
3870,Colaptes auratus,AVIBASE-2B7F2525,7.3,0
3871,Colaptes chrysoides,AVIBASE-28E5D551,6.361409777,0
3872,Colaptes melanochloros,AVIBASE-E8A005B9,6.962899849,0
3873,Colaptes melanolaimus,AVIBASE-A365E867,6.962899849,0
3874,Colaptes rivolii,AVIBASE-051C102A,6.213593241,0
3875,Colaptes atriceps,AVIBASE-29FF56E1,6.213593241,0
3876,Colaptes cinereicapillus,AVIBASE-B91D38FA,8.489958384,0
3877,Colaptes rupicola,AVIBASE-B9C09C4C,8.489958384,0
3878,Colaptes pitius,AVIBASE-F5BEB645,8.142018084,1
3879,Colaptes campestris,AVIBASE-CBDC85D8,7.981099511,1
3880,Colaptes campestroides,AVIBASE-DCCAFFC3,7.981099511,1
3881,Colaptes punctigula,AVIBASE-897E43C8,4.466936549,0
3882,Colaptes auricularis,AVIBASE-161DCA9C,4.544888245,0
3883,Colaptes aeruginosus,AVIBASE-42E38A6B,4.108913544,0
3884,Colaptes rubiginosus,AVIBASE-2257DD17,4.108913544,0
3885,Colaptes atricollis,AVIBASE-86BE1BA3,5.098237449,0
3886,Celeus loricatus,AVIBASE-9556A2DB,5.025635417,0
3887,Celeus torquatus,AVIBASE-D6E6272D,7.179317031,0
3888,Celeus occidentalis,AVIBASE-797B6985,7.179317031,0
3889,Celeus tinnunculus,AVIBASE-AF487428,7.179317031,0
3890,Celeus flavus,AVIBASE-2186DAF5,8,0
3891,Celeus spectabilis,AVIBASE-BC618F4B,6.453308858,0
3892,Celeus obrieni,AVIBASE-0C9C4584,6.453308858,NA
3893,Celeus castaneus,AVIBASE-D354005F,5.384138787,0
3894,Celeus undatus,AVIBASE-FA26F861,4.489450341,0
3895,Celeus ochraceus,AVIBASE-DF220B1F,7,0
3896,Celeus flavescens,AVIBASE-CF5A6539,7,0
3897,Celeus elegans,AVIBASE-9DD65284,7.3,0
3898,Celeus lugubris,AVIBASE-5C444ECB,7,0
3899,Celeus galeatus,AVIBASE-469C98FC,6.830333327,0
3900,Hylatomus pileatus,AVIBASE-00635FF9,11,0
3901,Hylatomus lineatus,AVIBASE-37C7AB16,9.4,0
3902,Hylatomus fuscipennis,AVIBASE-527A0279,9.4,0
3903,Hylatomus schulzii,AVIBASE-43089030,9.284468221,0
3904,Mulleripicus fulvus,AVIBASE-8D1CF2FF,12.3599732,1
3905,Mulleripicus funebris,AVIBASE-9FDB05FE,8.173380413,1
3906,Mulleripicus fuliginosus,AVIBASE-009C0626,8.173380413,1
3907,Mulleripicus pulverulentus,AVIBASE-F6ED89EE,18.3,1
3908,Dryocopus javensis,AVIBASE-08741518,10.6,0
3909,Dryocopus hodgei,AVIBASE-D7D03D65,10.6,0
3910,Dryocopus martius,AVIBASE-EDB4BBA6,11.8,0
3911,Sphyrapicus thyroideus,AVIBASE-28A4DA76,3.75,0
3912,Sphyrapicus varius,AVIBASE-9BE68BD3,3.55,0
3913,Sphyrapicus nuchalis,AVIBASE-20F4B01D,3.7,0
3914,Sphyrapicus ruber,AVIBASE-52F63879,3.7,0
3915,Xiphidiopicus percussus,AVIBASE-3DC3684D,4.600330442,0
3916,Melanerpes candidus,AVIBASE-5CA0BA87,6.2,1
3917,Melanerpes lewis,AVIBASE-E7C9A1F5,5.6,0
3918,Melanerpes herminieri,AVIBASE-21DB707D,5.949259743,0
3919,Melanerpes portoricensis,AVIBASE-B63209E6,4.4,0
3920,Melanerpes erythrocephalus,AVIBASE-448D91B7,5.3,0
3921,Melanerpes formicivorus,AVIBASE-7E327303,5.1,1
3922,Melanerpes cruentatus,AVIBASE-BFF72DFE,3.2,1
3923,Melanerpes flavifrons,AVIBASE-F90C0962,4.421593255,1
3924,Melanerpes chrysauchen,AVIBASE-CF141866,4.3,1
3925,Melanerpes pulcher,AVIBASE-BD195A4B,4.3,NA
3926,Melanerpes pucherani,AVIBASE-8078C2CF,4.555653513,0
3927,Melanerpes cactorum,AVIBASE-5EEB01F7,3.8,1
3928,Melanerpes striatus,AVIBASE-3E7320BD,5.019693975,1
3929,Melanerpes radiolatus,AVIBASE-55134E01,5.1,0
3930,Melanerpes hypopolius,AVIBASE-9CE9EDF7,4.7,1
3931,Melanerpes pygmaeus,AVIBASE-3F247BBA,4.7,0
3932,Melanerpes rubricapillus,AVIBASE-6F6D0E72,4.7,0
3933,Melanerpes hoffmannii,AVIBASE-5EE1961C,5.3,0
3934,Melanerpes chrysogenys,AVIBASE-100C01C4,4.3,0
3935,Melanerpes uropygialis,AVIBASE-377525FA,4.75,0
3936,Melanerpes superciliaris,AVIBASE-0B09B2B5,5.327121471,0
3937,Melanerpes carolinus,AVIBASE-078557F2,4.6,0
3938,Melanerpes aurifrons,AVIBASE-88C719E5,5.3,0
3939,Picoides tridactylus,AVIBASE-94C06638,4.5,0
3940,Picoides funebris,AVIBASE-68A24A4D,4.5,0
3941,Picoides arcticus,AVIBASE-6BDADC9C,4.8,0
3942,Picoides temminckii,AVIBASE-4FDB8D83,4.588102553,0
3943,Picoides kizuki,AVIBASE-6347258A,2.061662013,0
3944,Picoides maculatus,AVIBASE-1A7D3F29,2.451772425,0
3945,Picoides ramsayi,AVIBASE-8AEE3731,2.451772425,NA
3946,Picoides canicapillus,AVIBASE-5A4F2DF6,2.8,0
3947,Picoides nanus,AVIBASE-DB8E1EC2,1.8,NA
3948,Picoides moluccensis,AVIBASE-BAC6337B,1.8,0
3949,Dendropicos elachus,AVIBASE-C6F9E5EE,2.047989331,0
3950,Dendropicos poecilolaemus,AVIBASE-739A97EE,2.63289112,0
3951,Dendropicos abyssinicus,AVIBASE-33F13BB1,2.411146509,0
3952,Dendropicos fuscescens,AVIBASE-0A241B83,2.8,0
3953,Dendropicos lugubris,AVIBASE-735D837C,2.504907345,0
3954,Dendropicos gabonensis,AVIBASE-8B3DF118,2.504907345,0
3955,Dendropicos stierlingi,AVIBASE-D1F738F4,2.627057873,0
3956,Dendropicos namaquus,AVIBASE-77D82F60,4.9,0
3957,Dendropicos xantholophus,AVIBASE-2700C97D,5.061432047,0
3958,Dendropicos pyrrhogaster,AVIBASE-8E989334,4.687536113,0
3959,Dendropicos johnstoni,AVIBASE-6E8364D5,3.9,0
3960,Dendropicos elliotii,AVIBASE-420A6ADC,3.9,0
3961,Dendropicos goertae,AVIBASE-E5DF48FC,4.9,0
3962,Dendropicos spodocephalus,AVIBASE-902E9F69,3.799758947,0
3963,Dendropicos griseocephalus,AVIBASE-02E004AD,3.8,1
3964,Dendropicos obsoletus,AVIBASE-9FF4EDB5,2.326392619,0
3965,Dendropicos dorae,AVIBASE-0093A624,2.082188429,0
3966,Leiopicus mahrattensis,AVIBASE-CBBA6CB0,3.2,0
3967,Leiopicus auriceps,AVIBASE-3716A0FB,3.355934731,0
3968,Leiopicus medius,AVIBASE-504B2FD4,4.3,0
3969,Dryobates minor,AVIBASE-AB2F4BC0,2.25,1
3970,Dryobates cathpharius,AVIBASE-5B8F3EA2,3.031769738,0
3971,Dryobates pernyii,AVIBASE-E5515964,3.031769738,0
3972,Dryobates pubescens,AVIBASE-1B2A6386,2.5,1
3973,Dryobates scalaris,AVIBASE-2CE418F2,2.9,0
3974,Dryobates nuttallii,AVIBASE-FA087E52,3.1,0
3975,Leuconotopicus villosus,AVIBASE-9D06AF89,4.4,0
3976,Leuconotopicus arizonae,AVIBASE-0DA5CC35,3.9,NA
3977,Leuconotopicus stricklandi,AVIBASE-97F0A2DF,3.201313336,0
3978,Leuconotopicus borealis,AVIBASE-0BFCAE79,4.3,1
3979,Leuconotopicus albolarvatus,AVIBASE-6C74415D,4.4,0
3980,Leuconotopicus fumigatus,AVIBASE-5481FBB2,3.360900682,0
3981,Veniliornis kirkii,AVIBASE-CB586CF6,2.674879066,0
3982,Veniliornis cassini,AVIBASE-C17751ED,3.009437637,0
3983,Veniliornis spilogaster,AVIBASE-68000D95,3.318923235,0
3984,Veniliornis mixtus,AVIBASE-88632649,2.745810844,0
3985,Veniliornis lignarius,AVIBASE-D205DDEE,3.238928428,0
3986,Veniliornis sanguineus,AVIBASE-5BC09062,2.566393846,0
3987,Veniliornis passerinus,AVIBASE-898101E6,2.86781086,0
3988,Veniliornis frontalis,AVIBASE-3CB11881,3.125539412,0
3989,Veniliornis callonotus,AVIBASE-3AA3F6E4,2.643423625,0
3990,Veniliornis dignus,AVIBASE-34E5F17C,3.188086521,0
3991,Veniliornis nigriceps,AVIBASE-FED6FBFC,3.60331336,0
3992,Veniliornis affinis,AVIBASE-E6263EA8,3.024605494,0
3993,Veniliornis chocoensis,AVIBASE-BFB999B1,2.992575323,0
3994,Veniliornis maculifrons,AVIBASE-EA9E9A2D,3.233186402,0
3995,Dendrocopos hyperythrus,AVIBASE-DC1B8B91,3.688487932,0
3996,Dendrocopos atratus,AVIBASE-37BC809F,3.787418231,0
3997,Dendrocopos macei,AVIBASE-00B39690,3.587895041,0
3998,Dendrocopos analis,AVIBASE-036D7192,3.587895041,0
3999,Dendrocopos noguchii,AVIBASE-9BDC3DAE,9.284468221,0
4000,Dendrocopos leucotos,AVIBASE-E69789EC,6.7,0
4001,Dendrocopos owstoni,AVIBASE-DD219757,6.7,0
4002,Dendrocopos assimilis,AVIBASE-36520374,4.216625517,0
4003,Dendrocopos syriacus,AVIBASE-3F54E5FD,5.1,0
4004,Dendrocopos darjellensis,AVIBASE-16E5AF15,4.946015923,0
4005,Dendrocopos major,AVIBASE-D754DB85,5.45,0
4006,Dendrocopos leucopterus,AVIBASE-E8AFCFD1,4.600330442,0
4007,Dendrocopos himalayensis,AVIBASE-C6F400B4,4.860465531,0
4008,Cariama cristata,AVIBASE-5817C5F7,76,0
4009,Chunga burmeisteri,AVIBASE-AC53C0E2,70.2126759,0
4010,Herpetotheres cachinnans,AVIBASE-24C90C1A,64,0
4011,Micrastur ruficollis,AVIBASE-846E1C25,28,0
4012,Micrastur plumbeus,AVIBASE-97461F73,21.89314001,0
4013,Micrastur gilvicollis,AVIBASE-780CB54B,23.03141458,0
4014,Micrastur mintoni,AVIBASE-6A9FF1B8,22.90814226,NA
4015,Micrastur mirandollei,AVIBASE-553F3A66,42.57851519,0
4016,Micrastur semitorquatus,AVIBASE-8217BC4F,53.4,0
4017,Micrastur buckleyi,AVIBASE-C55F4BB0,38.1824254,0
4018,Spiziapteryx circumcincta,AVIBASE-0CB76DBD,19.79142961,0
4019,Caracara cheriway,AVIBASE-ABF6C3C4,74,0
4020,Caracara lutosa,#N/A,74,NA
4021,Caracara plancus,AVIBASE-7C22C3D3,74,0
4022,Ibycter americanus,AVIBASE-104A2994,37,1
4023,Phalcoboenus chimango,AVIBASE-919D7CD8,28.5420741,0
4024,Phalcoboenus carunculatus,AVIBASE-4E716ECB,67,1
4025,Phalcoboenus megalopterus,AVIBASE-736B022C,67,1
4026,Phalcoboenus albogularis,AVIBASE-51018EF4,67,1
4027,Phalcoboenus australis,AVIBASE-7D9FC709,82,1
4028,Milvago chimachima,AVIBASE-BA33DDD5,29.25,0
4029,Daptrius ater,AVIBASE-9D271B2D,51.8,1
4030,Microhierax caerulescens,AVIBASE-A4452EC1,7.811617096,1
4031,Microhierax fringillarius,AVIBASE-1C041C1A,8.173776608,1
4032,Microhierax latifrons,AVIBASE-C538C440,7.962107337,1
4033,Microhierax erythrogenys,AVIBASE-31620C57,8.7,1
4034,Microhierax melanoleucos,AVIBASE-767A595E,10.69593634,1
4035,Polihierax semitorquatus,AVIBASE-3B52D2B8,8.5,1
4036,Polihierax insignis,AVIBASE-6C137D3A,13.95260359,1
4037,Falco naumanni,AVIBASE-BECA271F,16,0
4038,Falco tinnunculus,AVIBASE-D99158DF,21,0
4039,Falco newtoni,AVIBASE-66DD7774,16.5,0
4040,Falco punctatus,AVIBASE-D1069C26,19.16428925,0
4041,Falco araeus,AVIBASE-36C7BFDE,12.24996294,0
4042,Falco duboisi,#N/A,NA,NA
4043,Falco moluccensis,AVIBASE-FED65E8A,23.55223011,0
4044,Falco cenchroides,AVIBASE-A575254C,20,0
4045,Falco sparverius,AVIBASE-20C2214E,15.7,0
4046,Falco rupicoloides,AVIBASE-2E4DAA13,24.5,0
4047,Falco alopex,AVIBASE-D2CAA18B,22,0
4048,Falco ardosiaceus,AVIBASE-3F2BA4F7,25,0
4049,Falco dickinsoni,AVIBASE-CA34C05A,22,0
4050,Falco zoniventris,AVIBASE-80881CE3,25.25,0
4051,Falco chicquera,AVIBASE-8C1821E7,24,0
4052,Falco ruficollis,AVIBASE-529E7777,24,0
4053,Falco vespertinus,AVIBASE-997A9437,17,0
4054,Falco amurensis,AVIBASE-E6137E65,17.74009483,0
4055,Falco eleonorae,AVIBASE-9EA1F12D,26,0
4056,Falco concolor,AVIBASE-BD34FDFD,22,0
4057,Falco columbarius,AVIBASE-F3DA111C,21.75,1
4058,Falco rufigularis,AVIBASE-EF9568DE,23,0
4059,Falco deiroleucus,AVIBASE-FF019083,27.5,0
4060,Falco femoralis,AVIBASE-5EC5BE3F,26.5,0
4061,Falco subbuteo,AVIBASE-E91E287A,24.5,0
4062,Falco cuvierii,AVIBASE-F56A73BF,20.5,0
4063,Falco severus,AVIBASE-B9538B77,22,0
4064,Falco longipennis,AVIBASE-B72DDBE4,28,0
4065,Falco novaeseelandiae,AVIBASE-38FA4FF0,36.5,0
4066,Falco berigora,AVIBASE-9F5AA09D,45,0
4067,Falco hypoleucos,AVIBASE-121657AB,39.00513048,0
4068,Falco subniger,AVIBASE-00BBD4CF,45,0
4069,Falco biarmicus,AVIBASE-3D3808E3,48,0
4070,Falco jugger,AVIBASE-9FB14C90,43,0
4071,Falco cherrug,AVIBASE-A9F51494,53.75,0
4072,Falco rusticolus,AVIBASE-E19252A7,69.75,0
4073,Falco mexicanus,AVIBASE-BBFF0963,49,0
4074,Falco peregrinus,AVIBASE-47E58408,47.1,1
4075,Falco fasciinucha,AVIBASE-9A4AA945,26.17789337,0
4076,Strigops habroptila,AVIBASE-16804FAF,36,0
4077,Nestor notabilis,AVIBASE-D2E2AE57,26,0
4078,Nestor productus,#N/A,NA,NA
4079,Nestor meridionalis,AVIBASE-B6353CFD,21.6,0
4080,Nymphicus hollandicus,AVIBASE-FDAEA60A,5.68,0
4081,Calyptorhynchus banksii,AVIBASE-122372C7,33.5,0
4082,Calyptorhynchus lathami,AVIBASE-D090A8A4,25.5,0
4083,Zanda funerea,AVIBASE-E6DFA707,33.8,0
4084,Zanda baudinii,AVIBASE-2D806122,29,0
4085,Zanda latirostris,AVIBASE-B933D557,32.8,0
4086,Probosciger aterrimus,AVIBASE-ADC0F261,42.8,0
4087,Callocephalon fimbriatum,AVIBASE-49394DD2,11.8,0
4088,Eolophus roseicapilla,AVIBASE-155F5285,13.7,0
4089,Cacatua leadbeateri,AVIBASE-E39FD99C,15.3,0
4090,Cacatua tenuirostris,AVIBASE-F2A2FB6A,20.3,0
4091,Cacatua pastinator,AVIBASE-1E85ABE4,20.6,0
4092,Cacatua sanguinea,AVIBASE-5F5EBCF5,20.1,0
4093,Cacatua goffiniana,AVIBASE-67EE6F84,13.32075214,0
4094,Cacatua ducorpsii,AVIBASE-D238FDA1,18.0873682,0
4095,Cacatua haematuropygia,AVIBASE-E1E59398,13.67225886,0
4096,Cacatua galerita,AVIBASE-3F907C52,27.65,0
4097,Cacatua ophthalmica,AVIBASE-54B51CFD,21.84981291,0
4098,Cacatua sulphurea,AVIBASE-0992CA28,15.9,0
4099,Cacatua moluccensis,AVIBASE-0B5492FA,29.85,0
4100,Cacatua alba,AVIBASE-AF71785D,24.76247626,0
4101,Psittacus timneh,AVIBASE-7D6F6D08,20.6,0
4102,Psittacus erithacus,AVIBASE-A20878F0,18.7,0
4103,Poicephalus gulielmi,AVIBASE-83D329B5,13.54119441,0
4104,Poicephalus flavifrons,AVIBASE-8413D9A5,9.813718696,0
4105,Poicephalus robustus,AVIBASE-2F4B17A7,15.06386929,0
